(0.88889, 0.62307, 0.83333),
(0.11111, 0.37693, 0.83333),
(0.11111, 0.62307, 0.16667),
(0.88889, 0.37693, 0.16667),
(0.11111, 0.37693, 0.27778),
(0.88889, 0.62307, 0.27778),
(0.88889, 0.37693, 0.72222),
(0.11111, 0.62307, 0.72222),
(0.88889, 0.62307, 0.72222),
(0.11111, 0.37693, 0.72222),
(0.11111, 0.62307, 0.27778),
(0.88889, 0.37693, 0.27778),
(0.11111, 0.37693, 0.38889),
(0.88889, 0.62307, 0.38889),
(0.88889, 0.37693, 0.61111),
(0.11111, 0.62307, 0.61111),
(0.88889, 0.62307, 0.61111),
(0.11111, 0.37693, 0.61111),
(0.11111, 0.62307, 0.38889),
(0.88889, 0.37693, 0.38889),
(0.11111, 0.37693, 0.5),
(0.88889, 0.62307, 0.5),
(0.88889, 0.37693, 0.5),
(0.11111, 0.62307, 0.5),
(0.22222, 0.37693, 0.05556),
(0.77778, 0.62307, 0.05556),
(0.77778, 0.37693, 0.94444),
(0.22222, 0.62307, 0.94444),
(0.77778, 0.62307, 0.94444),
(0.22222, 0.37693, 0.94444),
(0.22222, 0.62307, 0.05556),
(0.77778, 0.37693, 0.05556),
(0.22222, 0.37693, 0.16667),
(0.77778, 0.62307, 0.16667),
(0.77778, 0.37693, 0.83333),
(0.22222, 0.62307, 0.83333),
(0.77778, 0.62307, 0.83333),
(0.22222, 0.37693, 0.83333),
(0.22222, 0.62307, 0.16667),
(0.77778, 0.37693, 0.16667),
(0.22222, 0.37693, 0.27778),
(0.77778, 0.62307, 0.27778),
(0.77778, 0.37693, 0.72222),
(0.22222, 0.62307, 0.72222),
(0.77778, 0.62307, 0.72222),
(0.22222, 0.37693, 0.72222),
(0.22222, 0.62307, 0.27778),
(0.77778, 0.37693, 0.27778),
(0.22222, 0.37693, 0.38889),
(0.77778, 0.62307, 0.38889),
(0.77778, 0.37693, 0.61111),
(0.22222, 0.62307, 0.61111),
(0.77778, 0.62307, 0.61111),
(0.22222, 0.37693, 0.61111),
(0.22222, 0.62307, 0.38889),
(0.77778, 0.37693, 0.38889),
(0.22222, 0.37693, 0.5),
(0.77778, 0.62307, 0.5),
(0.77778, 0.37693, 0.5),
(0.22222, 0.62307, 0.5),
(0.33333, 0.37693, 0.05556),
(0.66667, 0.62307, 0.05556),
(0.66667, 0.37693, 0.94444),
(0.33333, 0.62307, 0.94444),
(0.66667, 0.62307, 0.94444),
(0.33333, 0.37693, 0.94444),
(0.33333, 0.62307, 0.05556),
(0.66667, 0.37693, 0.05556),
(0.33333, 0.37693, 0.16667),
(0.66667, 0.62307, 0.16667),
(0.66667, 0.37693, 0.83333),
(0.33333, 0.62307, 0.83333),
(0.66667, 0.62307, 0.83333),
(0.33333, 0.37693, 0.83333),
(0.33333, 0.62307, 0.16667),
(0.66667, 0.37693, 0.16667),
(0.33333, 0.37693, 0.27778),
(0.66667, 0.62307, 0.27778),
(0.66667, 0.37693, 0.72222),
(0.33333, 0.62307, 0.72222),
(0.66667, 0.62307, 0.72222),
(0.33333, 0.37693, 0.72222),
(0.33333, 0.62307, 0.27778),
(0.66667, 0.37693, 0.27778),
(0.33333, 0.37693, 0.38889),
(0.66667, 0.62307, 0.38889),
(0.66667, 0.37693, 0.61111),
(0.33333, 0.62307, 0.61111),
(0.66667, 0.62307, 0.61111),
(0.33333, 0.37693, 0.61111),
(0.33333, 0.62307, 0.38889),
(0.66667, 0.37693, 0.38889),
(0.33333, 0.37693, 0.5),
(0.66667, 0.62307, 0.5),
(0.66667, 0.37693, 0.5),
(0.33333, 0.62307, 0.5),
(0.44444, 0.37693, 0.05556),
(0.55556, 0.62307, 0.05556),
(0.55556, 0.37693, 0.94444),
(0.44444, 0.62307, 0.94444),
(0.55556, 0.62307, 0.94444),
(0.44444, 0.37693, 0.94444),
(0.44444, 0.62307, 0.05556),
(0.55556, 0.37693, 0.05556),
(0.44444, 0.37693, 0.16667),
(0.55556, 0.62307, 0.16667),
(0.55556, 0.37693, 0.83333),
(0.44444, 0.62307, 0.83333),
(0.55556, 0.62307, 0.83333),
(0.44444, 0.37693, 0.83333),
(0.44444, 0.62307, 0.16667),
(0.55556, 0.37693, 0.16667),
(0.44444, 0.37693, 0.27778),
(0.55556, 0.62307, 0.27778),
(0.55556, 0.37693, 0.72222),
(0.44444, 0.62307, 0.72222),
(0.55556, 0.62307, 0.72222),
(0.44444, 0.37693, 0.72222),
(0.44444, 0.62307, 0.27778),
(0.55556, 0.37693, 0.27778),
(0.44444, 0.37693, 0.38889),
(0.55556, 0.62307, 0.38889),
(0.55556, 0.37693, 0.61111),
(0.44444, 0.62307, 0.61111),
(0.55556, 0.62307, 0.61111),
(0.44444, 0.37693, 0.61111),
(0.44444, 0.62307, 0.38889),
(0.55556, 0.37693, 0.38889),
(0.44444, 0.37693, 0.5),
(0.55556, 0.62307, 0.5),
(0.55556, 0.37693, 0.5),
(0.44444, 0.62307, 0.5),
(0.0, 0.1584, 0.0),
(0.0, 0.8416, 0.0),
(0.0, 0.1584, 0.11111),
(0.0, 0.8416, 0.11111),
(0.0, 0.1584, 0.88889),
(0.0, 0.8416, 0.88889),
(0.0, 0.1584, 0.22222),
(0.0, 0.8416, 0.22222),
(0.0, 0.1584, 0.77778),
(0.0, 0.8416, 0.77778),
(0.0, 0.1584, 0.33333),
(0.0, 0.8416, 0.33333),
(0.0, 0.1584, 0.66667),
(0.0, 0.8416, 0.66667),
(0.0, 0.1584, 0.44444),
(0.0, 0.8416, 0.44444),
(0.0, 0.1584, 0.55556),
(0.0, 0.8416, 0.55556),
(0.11111, 0.1584, 0.0),
(0.88889, 0.8416, 0.0),
(0.88889, 0.1584, 0.0),
(0.11111, 0.8416, 0.0),
(0.11111, 0.1584, 0.11111),
(0.88889, 0.8416, 0.11111),
(0.88889, 0.1584, 0.88889),
(0.11111, 0.8416, 0.88889),
(0.88889, 0.8416, 0.88889),
(0.11111, 0.1584, 0.88889),
(0.11111, 0.8416, 0.11111),
(0.88889, 0.1584, 0.11111),
(0.11111, 0.1584, 0.22222),
(0.88889, 0.8416, 0.22222),
(0.88889, 0.1584, 0.77778),
(0.11111, 0.8416, 0.77778),
(0.88889, 0.8416, 0.77778),
(0.11111, 0.1584, 0.77778),
(0.11111, 0.8416, 0.22222),
(0.88889, 0.1584, 0.22222),
(0.11111, 0.1584, 0.33333),
(0.88889, 0.8416, 0.33333),
(0.88889, 0.1584, 0.66667),
(0.11111, 0.8416, 0.66667),
(0.88889, 0.8416, 0.66667),
(0.11111, 0.1584, 0.66667),
(0.11111, 0.8416, 0.33333),
(0.88889, 0.1584, 0.33333),
(0.11111, 0.1584, 0.44444),
(0.88889, 0.8416, 0.44444),
(0.88889, 0.1584, 0.55556),
(0.11111, 0.8416, 0.55556),
(0.88889, 0.8416, 0.55556),
(0.11111, 0.1584, 0.55556),
(0.11111, 0.8416, 0.44444),
(0.88889, 0.1584, 0.44444),
(0.22222, 0.1584, 0.0),
(0.77778, 0.8416, 0.0),
(0.77778, 0.1584, 0.0),
(0.22222, 0.8416, 0.0),
(0.22222, 0.1584, 0.11111),
(0.77778, 0.8416, 0.11111),
(0.77778, 0.1584, 0.88889),
(0.22222, 0.8416, 0.88889),
(0.77778, 0.8416, 0.88889),
(0.22222, 0.1584, 0.88889),
(0.22222, 0.8416, 0.11111),
(0.77778, 0.1584, 0.11111),
(0.22222, 0.1584, 0.22222),
(0.77778, 0.8416, 0.22222),
(0.77778, 0.1584, 0.77778),
(0.22222, 0.8416, 0.77778),
(0.77778, 0.8416, 0.77778),
(0.22222, 0.1584, 0.77778),
(0.22222, 0.8416, 0.22222),
(0.77778, 0.1584, 0.22222),
(0.22222, 0.1584, 0.33333),
(0.77778, 0.8416, 0.33333),
(0.77778, 0.1584, 0.66667),
(0.22222, 0.8416, 0.66667),
(0.77778, 0.8416, 0.66667),
(0.22222, 0.1584, 0.66667),
(0.22222, 0.8416, 0.33333),
(0.77778, 0.1584, 0.33333),
(0.22222, 0.1584, 0.44444),
(0.77778, 0.8416, 0.44444),
(0.77778, 0.1584, 0.55556),
(0.22222, 0.8416, 0.55556),
(0.77778, 0.8416, 0.55556),
(0.22222, 0.1584, 0.55556),
(0.22222, 0.8416, 0.44444),
(0.77778, 0.1584, 0.44444),
(0.33333, 0.1584, 0.0),
(0.66667, 0.8416, 0.0),
(0.66667, 0.1584, 0.0),
(0.33333, 0.8416, 0.0),
(0.33333, 0.1584, 0.11111),
(0.66667, 0.8416, 0.11111),
(0.66667, 0.1584, 0.88889),
(0.33333, 0.8416, 0.88889),
(0.66667, 0.8416, 0.88889),
(0.33333, 0.1584, 0.88889),
(0.33333, 0.8416, 0.11111),
(0.66667, 0.1584, 0.11111),
(0.33333, 0.1584, 0.22222),
(0.66667, 0.8416, 0.22222),
(0.66667, 0.1584, 0.77778),
(0.33333, 0.8416, 0.77778),
(0.66667, 0.8416, 0.77778),
(0.33333, 0.1584, 0.77778),
(0.33333, 0.8416, 0.22222),
(0.66667, 0.1584, 0.22222),
(0.33333, 0.1584, 0.33333),
(0.66667, 0.8416, 0.33333),
(0.66667, 0.1584, 0.66667),
(0.33333, 0.8416, 0.66667),
(0.66667, 0.8416, 0.66667),
(0.33333, 0.1584, 0.66667),
(0.33333, 0.8416, 0.33333),
(0.66667, 0.1584, 0.33333),
(0.33333, 0.1584, 0.44444),
(0.66667, 0.8416, 0.44444),
(0.66667, 0.1584, 0.55556),
(0.33333, 0.8416, 0.55556),
(0.66667, 0.8416, 0.55556),
(0.33333, 0.1584, 0.55556),
(0.33333, 0.8416, 0.44444),
(0.66667, 0.1584, 0.44444),
(0.44444, 0.1584, 0.0),
(0.55556, 0.8416, 0.0),
(0.55556, 0.1584, 0.0),
(0.44444, 0.8416, 0.0),
(0.44444, 0.1584, 0.11111),
(0.55556, 0.8416, 0.11111),
(0.55556, 0.1584, 0.88889),
(0.44444, 0.8416, 0.88889),
(0.55556, 0.8416, 0.88889),
(0.44444, 0.1584, 0.88889),
(0.44444, 0.8416, 0.11111),
(0.55556, 0.1584, 0.11111),
(0.44444, 0.1584, 0.22222),
(0.55556, 0.8416, 0.22222),
(0.55556, 0.1584, 0.77778),
(0.44444, 0.8416, 0.77778),
(0.55556, 0.8416, 0.77778),
(0.44444, 0.1584, 0.77778),
(0.44444, 0.8416, 0.22222),
(0.55556, 0.1584, 0.22222),
(0.44444, 0.1584, 0.33333),
(0.55556, 0.8416, 0.33333),
(0.55556, 0.1584, 0.66667),
(0.44444, 0.8416, 0.66667),
(0.55556, 0.8416, 0.66667),
(0.44444, 0.1584, 0.66667),
(0.44444, 0.8416, 0.33333),
(0.55556, 0.1584, 0.33333),
(0.44444, 0.1584, 0.44444),
(0.55556, 0.8416, 0.44444),
(0.55556, 0.1584, 0.55556),
(0.44444, 0.8416, 0.55556),
(0.55556, 0.8416, 0.55556),
(0.44444, 0.1584, 0.55556),
(0.44444, 0.8416, 0.44444),
(0.55556, 0.1584, 0.44444)
